year,month,state,rainfall,soil_moisture,groundwater_level,population,population_consumption_per_month,LPCD,rainfall_z,soil_moisture_z,groundwater_z,LPCD_z,WSI_entropy,WSI_entropy_0_100,WSI_equal,WSI_equal_0_100,entropy_weight_LPCD_s,entropy_weight_rainfall_s,entropy_weight_soil_s,entropy_weight_groundwater_s
2022,1,Tamil Nadu,880.9955336,18.11889601,3.360333333,76631000,3.21E+11,139.5,-0.570253227,0.030941452,-0.775314282,0.760441995,0.872267084,90.60797324,0.754409914,79.31909981,0.626729372,0.112425164,0.138900277,0.121945187
2022,3,Tamil Nadu,395.1448425,13.87110672,4.274397436,76669166.67,3.21E+11,139.5,-0.761084681,-0.586294667,-0.619128539,0.760441995,0.89267449,92.89490646,0.792703813,84.19258704,0.626729372,0.112425164,0.138900277,0.121945187
2022,4,Tamil Nadu,1985.165322,17.45694468,4.731429487,76688250,3.11E+11,135,-0.136559647,-0.065245116,-0.541035667,-1.315024691,0.229913595,18.62334581,0.469389087,43.04581923,0.626729372,0.112425164,0.138900277,0.121945187
2022,5,Tamil Nadu,2820.774251,20.12071766,5.188461538,76707333.33,3.21E+11,139.5,0.191649141,0.321821377,-0.462942796,0.760441995,0.833532753,86.26725362,0.67313622,68.97577325,0.626729372,0.112425164,0.138900277,0.121945187
2022,8,Tamil Nadu,4731.662589,20.51969842,6.895517241,76764583.33,3.21E+11,139.5,0.942204005,0.379796318,-0.171258917,0.760441995,0.802467853,82.78600027,0.605929565,60.42269356,0.626729372,0.112425164,0.138900277,0.121945187
2022,9,Tamil Nadu,2877.587114,19.69201231,10.58181818,76783666.67,3.11E+11,135,0.213963983,0.259527226,0.458617751,-1.315024691,0.18704908,13.81978178,0.382061424,31.9320321,0.626729372,0.112425164,0.138900277,0.121945187
2022,10,Tamil Nadu,3903.279731,21.29099103,10.55545455,76802750,3.21E+11,139.5,0.616833458,0.491871007,0.454113008,0.760441995,0.794835267,81.93066299,0.592818905,58.75416055,0.626729372,0.112425164,0.138900277,0.121945187
2022,11,Tamil Nadu,5170.591589,22.75853745,5.562068966,76821833.33,3.11E+11,135,1.114605651,0.705116673,-0.399104654,-1.315024691,0.166109015,11.47315676,0.337677789,26.28353244,0.626729372,0.112425164,0.138900277,0.121945187
2022,12,Tamil Nadu,3024.669862,21.55010514,7.08,76840916.67,3.22E+11,139.5,0.271734848,0.529522259,-0.139736427,0.760441995,0.817657943,84.48826075,0.641700122,64.9750466,0.626729372,0.112425164,0.138900277,0.121945187
2023,1,Tamil Nadu,169.9768754,16.80304676,6.760645161,76860000,3.22E+11,139.5,-0.8495257,-0.160261461,-0.194304452,0.760441995,0.873172353,90.70942117,0.756326095,79.56296333,0.626729372,0.112425164,0.138900277,0.121945187
2023,3,Tamil Nadu,812.1548931,15.11173021,9.335555556,76898166.67,3.22E+11,139.5,-0.597292315,-0.406022631,0.245669388,0.760441995,0.862781231,89.54495173,0.731886155,76.45260539,0.626729372,0.112425164,0.138900277,0.121945187
2023,4,Tamil Nadu,1103.928141,16.772445,9.568148148,76917250,3.12E+11,135,-0.482690208,-0.164708129,0.285412385,-1.315024691,0.224574315,18.02500541,0.459530778,41.7911979,0.626729372,0.112425164,0.138900277,0.121945187
2023,5,Tamil Nadu,3312.890699,21.41978355,8.537096774,76936333.33,3.22E+11,139.5,0.384941646,0.51058554,0.109237077,0.760441995,0.809135871,83.53324425,0.623494096,62.65804999,0.626729372,0.112425164,0.138900277,0.121945187
2023,6,Tamil Nadu,1642.391214,19.25922353,11.81909091,76955416.67,3.12E+11,135,-0.271193769,0.196639721,0.670030014,-1.315024691,0.198801627,15.13681777,0.408243749,35.26413526,0.626729372,0.112425164,0.138900277,0.121945187
2023,7,Tamil Nadu,1929.884409,17.99541167,13.86866667,76974500,3.22E+11,139.5,-0.158272772,0.012998238,1.020240148,0.760441995,0.819568722,84.70239012,0.644073931,65.27715034,0.626729372,0.112425164,0.138900277,0.121945187
2023,8,Tamil Nadu,2458.467874,17.30193826,13.3415625,76993583.33,3.22E+11,139.5,0.049343174,-0.087768728,0.930174084,0.760441995,0.818288787,84.55895563,0.639615651,64.70976568,0.626729372,0.112425164,0.138900277,0.121945187
2023,9,Tamil Nadu,4406.296719,20.77525376,15.534,77012666.67,3.12E+11,135,0.814407455,0.416930454,1.304794944,-1.315024691,0.145022489,9.110118739,0.293904167,20.71266631,0.626729372,0.112425164,0.138900277,0.121945187
2023,10,Tamil Nadu,2608.865246,19.53324848,15.20633333,77031750,3.22E+11,139.5,0.10841595,0.236457633,1.24880668,0.760441995,0.799724143,82.47852942,0.603634052,60.13055417,0.626729372,0.112425164,0.138900277,0.121945187
2023,11,Tamil Nadu,7038.097319,23.47073948,13.26258065,77050833.33,3.12E+11,135,1.848120781,0.808605049,0.916678488,-1.315024691,0.110981573,5.295361423,0.221565389,11.50644509,0.626729372,0.112425164,0.138900277,0.121945187
2023,12,Tamil Nadu,3355.372095,21.21050073,15.56806452,77069916.67,3.23E+11,139.5,0.401627403,0.480175153,1.310615533,0.760441995,0.782263743,80.52184922,0.568091724,55.60724671,0.626729372,0.112425164,0.138900277,0.121945187
2024,1,Tamil Nadu,1260.340016,18.79788949,12.12666667,77089000,3.23E+11,139.5,-0.421255067,0.129604374,0.722585352,0.760441995,0.830858011,85.96751168,0.669460285,68.50795397,0.626729372,0.112425164,0.138900277,0.121945187
2024,3,Tamil Nadu,56.10464949,12.46254919,4.91,77127000,3.23E+11,139.5,-0.894252203,-0.7909688,-0.5105234,0.760441995,0.900269686,93.74605366,0.807467345,86.07147341,0.626729372,0.112425164,0.138900277,0.121945187
2024,4,Tamil Nadu,137.3167084,12.39657531,9.596666667,77146000,3.12E+11,135,-0.862353894,-0.800555307,0.290285332,-1.315024691,0.254684187,21.39923461,0.518571776,49.30507236,0.626729372,0.112425164,0.138900277,0.121945187
2018,1,Telangana,0,21.36499434,8.712857143,38472769,1.61E+11,139.5,-0.916288874,0.502624251,0.139269176,0.760441995,0.848111714,87.90102865,0.710183707,73.69063534,0.626729372,0.112425164,0.138900277,0.121945187
2018,3,Telangana,29.54353206,21.36499434,10.18428571,38559918.33,1.61E+11,139.5,-0.904684825,0.502624251,0.390691548,0.760441995,0.842054845,87.22227233,0.697705479,72.10258903,0.626729372,0.112425164,0.138900277,0.121945187
2018,4,Telangana,85.55231921,21.36499434,10.92,38603493,1.56E+11,135,-0.882685807,0.502624251,0.516402734,-1.315024691,0.211806447,16.59418844,0.44037521,39.35335753,0.626729372,0.112425164,0.138900277,0.121945187
2018,5,Telangana,493.0188456,21.36499434,11.65571429,38647067.67,1.62E+11,139.5,-0.722641927,0.502624251,0.64211392,0.760441995,0.830834243,85.9648481,0.673744652,69.05320553,0.626729372,0.112425164,0.138900277,0.121945187
2018,6,Telangana,715.088043,21.36499434,6.052857143,38690642.33,1.57E+11,135,-0.635418036,0.502624251,-0.315243888,-1.315024691,0.223186873,17.86952322,0.462405732,42.15707999,0.626729372,0.112425164,0.138900277,0.121945187
2018,7,Telangana,3526.248933,21.36499434,0.45,38734217,1.62E+11,139.5,0.468744062,0.502624251,-1.272601696,0.760441995,0.838188141,86.78895452,0.682554788,70.17443074,0.626729372,0.112425164,0.138900277,0.121945187
2018,9,Telangana,8751.869664,20.68233264,8.368571429,38821366.33,1.57E+11,135,2.521252823,0.403428309,0.080441223,-1.315024691,0.121491378,6.473130997,0.236586373,13.41809609,0.626729372,0.112425164,0.138900277,0.121945187
2018,10,Telangana,2630.924822,16.45628034,8.234285714,38864941,1.63E+11,139.5,0.117080466,-0.210649261,0.057495881,0.760441995,0.83965681,86.9535392,0.682160767,70.12428555,0.626729372,0.112425164,0.138900277,0.121945187
2018,11,Telangana,411.9276981,8.078014409,8.1,38908515.67,1.58E+11,135,-0.754492744,-1.428075081,0.034550538,-1.315024691,0.275692273,23.75348228,0.556450397,54.12570894,0.626729372,0.112425164,0.138900277,0.121945187
2018,12,Telangana,607.0736348,6.652462379,4.844285714,38952090.33,1.63E+11,139.5,-0.677843717,-1.635218643,-0.521751972,0.760441995,0.918820825,95.82496637,0.838141472,89.97522745,0.626729372,0.112425164,0.138900277,0.121945187
2019,1,Telangana,724.6529953,6.30024672,10.53285714,38995665,1.63E+11,139.5,-0.631661134,-1.686398259,0.450251799,0.760441995,0.896871437,93.36523265,0.792523075,84.16958528,0.626729372,0.112425164,0.138900277,0.121945187
2019,3,Telangana,69.6488854,5.821429391,3.5,38914884.5,1.63E+11,139.5,-0.888932325,-1.755974062,-0.751449498,0.760442001,0.933983201,97.52412103,0.869446521,93.95927603,0.626729372,0.112425164,0.138900277,0.121945187
2019,4,Telangana,421.8204211,5.556267252,8.31,38874494.25,1.57E+11,135,-0.750607101,-1.79450414,0.070433148,-1.315024688,0.285547139,24.85785687,0.573934038,56.35077098,0.626729372,0.112425164,0.138900277,0.121945187
2019,5,Telangana,401.0543327,6.533825853,13.12,38834104,1.63E+11,139.5,-0.758763563,-1.652457433,0.892315794,0.760441995,0.889691712,92.56064475,0.77872244,82.4132424,0.626729372,0.112425164,0.138900277,0.121945187
2019,6,Telangana,2644.872271,18.36294657,11.90333333,38793713.75,1.57E+11,135,0.122558717,0.066403856,0.684424481,-1.315024694,0.190379437,14.19299455,0.387947048,32.68106823,0.626729372,0.112425164,0.138900277,0.121945187
2019,7,Telangana,6792.789103,26.47328982,10.68666667,38753323.5,1.62E+11,139.5,1.751769115,1.24489847,0.476533167,0.760441989,0.737774295,75.53618887,0.475416304,43.81287529,0.626729372,0.112425164,0.138900277,0.121945187
2019,8,Telangana,8166.676739,28.65133658,9.47,38712933.25,1.62E+11,139.5,2.291401927,1.561385245,0.268641853,0.760441998,0.716826053,73.1886475,0.43196356,38.28284582,0.626729372,0.112425164,0.138900277,0.121945187
2019,9,Telangana,7123.187812,30.46446379,8.484285714,38672543,1.57E+11,135,1.881542453,1.824846431,0.100213274,-1.315024691,0.09858049,3.905647851,0.203452538,9.20130642,0.626729372,0.112425164,0.138900277,0.121945187
2019,10,Telangana,4467.208522,30.39744334,7.498571429,38632152.75,1.62E+11,139.5,0.83833227,1.815107849,-0.068215305,0.760441992,0.761024231,78.14166694,0.532085851,51.02494604,0.626729372,0.112425164,0.138900277,0.121945187
2019,11,Telangana,137.387171,20.82926657,6.512857143,38591762.5,1.56E+11,135,-0.862326218,0.424778928,-0.236643885,-1.315024685,0.23056943,18.69684125,0.478160676,44.16213883,0.626729372,0.112425164,0.138900277,0.121945187
2019,12,Telangana,93.0113689,11.80824394,7.372857143,38551372.25,1.61E+11,139.5,-0.879756056,-0.886044333,-0.089696052,0.760441998,0.893079848,92.9403324,0.791950804,84.09675504,0.626729372,0.112425164,0.138900277,0.121945187
2020,1,Telangana,270.7395389,14.05053015,8.232857143,38510982,1.61E+11,139.5,-0.809948345,-0.560223078,0.057251781,0.760441995,0.878038909,91.2547864,0.76314845,80.43121285,0.626729372,0.112425164,0.138900277,0.121945187
2020,3,Telangana,580.67692,15.45576111,7.314897959,38379985,1.61E+11,139.5,-0.688211766,-0.356032322,-0.099599513,0.760441995,0.87189907,90.56673211,0.751425106,78.93923721,0.626729372,0.112425164,0.138900277,0.121945187
2020,4,Telangana,1032.443906,18.57943848,6.855918367,38314486.5,1.55E+11,135,-0.510767641,0.097861779,-0.17802516,-1.315024685,0.228211886,18.43264572,0.469070127,43.00522671,0.626729372,0.112425164,0.138900277,0.121945187
2020,5,Telangana,1675.296259,20.59136601,6.396938776,38248988,1.60E+11,139.5,-0.258269392,0.390210166,-0.256450806,0.760441995,0.840464843,87.04409056,0.690217861,71.14967454,0.626729372,0.112425164,0.138900277,0.121945187
2020,6,Telangana,6403.178305,27.23656861,5.937959184,38183489.5,1.55E+11,135,1.598738573,1.355808689,-0.334876453,-1.315024697,0.130829021,7.519543503,0.267597419,17.36472831,0.626729372,0.112425164,0.138900277,0.121945187
2020,7,Telangana,9196.374432,30.27242523,5.478979592,38117991,1.60E+11,139.5,2.695844508,1.796941767,-0.4133021,0.760441995,0.713113284,72.77258008,0.423960128,37.26428603,0.626729372,0.112425164,0.138900277,0.121945187
2020,8,Telangana,4533.631643,30.49191036,5.02,38052492.5,1.59E+11,139.5,0.864421809,1.828834627,-0.491727747,0.760442001,0.769440115,79.08478358,0.549303165,53.21611392,0.626729372,0.112425164,0.138900277,0.121945187
2020,9,Telangana,5146.292218,30.02384637,4.885238095,37986994,1.54E+11,135,1.105061393,1.760821367,-0.514754456,-1.315024691,0.137944963,8.316983693,0.28776595,19.93148388,0.626729372,0.112425164,0.138900277,0.121945187
2020,10,Telangana,3339.819721,26.06244275,4.75047619,37921495.5,1.59E+11,139.5,0.395518773,1.185199264,-0.537781165,0.760441988,0.803638532,82.91719114,0.617138086,61.84915006,0.626729372,0.112425164,0.138900277,0.121945187
2020,11,Telangana,187.7837373,17.57206038,4.615714286,37855997,1.53E+11,135,-0.842531557,-0.048517928,-0.560807874,-1.315024691,0.251258467,21.0153351,0.516984528,49.10307057,0.626729372,0.112425164,0.138900277,0.121945187
2020,12,Telangana,175.6119104,15.91428033,5.705714286,37790498.5,1.58E+11,139.5,-0.847312382,-0.289405989,-0.37456004,0.760442001,0.880997401,91.58632644,0.771405216,81.48201317,0.626729372,0.112425164,0.138900277,0.121945187
2021,1,Telangana,83.76005942,13.88844707,6.795714286,37725000,1.58E+11,139.5,-0.883389767,-0.583774983,-0.188312205,0.760441995,0.886529622,92.20628863,0.780768036,82.67357594,0.626729372,0.112425164,0.138900277,0.121945187
2021,3,Telangana,4.696081454,10.37427693,6.465918367,37755333.33,1.58E+11,139.5,-0.914444357,-1.094410657,-0.244664293,0.760441995,0.903781176,94.13956482,0.812537072,86.716674,0.626729372,0.112425164,0.138900277,0.121945187
2021,4,Telangana,825.8672408,14.9713407,6.301020408,37770500,1.53E+11,135,-0.591906407,-0.426422295,-0.272840337,-1.315024691,0.24825541,20.67880086,0.50672586,47.79749745,0.626729372,0.112425164,0.138900277,0.121945187
2021,5,Telangana,1360.718783,18.47005384,6.136122449,37785666.67,1.58E+11,139.5,-0.381828498,0.081967358,-0.301016381,0.760441995,0.85429353,88.59378696,0.71694718,74.55139121,0.626729372,0.112425164,0.138900277,0.121945187
2021,6,Telangana,6075.674081,24.58572382,5.97122449,37800833.33,1.53E+11,135,1.470102125,0.970620762,-0.329192425,-1.315024691,0.145936356,9.212530209,0.296407962,21.03131268,0.626729372,0.112425164,0.138900277,0.121945187
2021,8,Telangana,6347.747747,23.87841815,5.641428571,37831166.67,1.58E+11,139.5,1.57696667,0.867843864,-0.385544512,0.760441995,0.773732229,79.56577462,0.547275414,52.95805145,0.626729372,0.112425164,0.138900277,0.121945187
2021,9,Telangana,7823.357398,27.14020955,5.361904762,37846333.33,1.53E+11,135,2.15655365,1.341806984,-0.433306626,-1.315024691,0.116574841,5.92216479,0.235337924,13.25921179,0.626729372,0.112425164,0.138900277,0.121945187
2021,10,Telangana,1992.843772,24.33450161,5.082380952,37861500,1.58E+11,139.5,-0.133543721,0.934116262,-0.48106874,0.760441995,0.825771763,85.39752699,0.663446389,67.74259336,0.626729372,0.112425164,0.138900277,0.121945187
2021,11,Telangana,1113.809033,20.50648707,4.802857143,37876666.67,1.53E+11,135,-0.478809211,0.377876609,-0.528830854,-1.315024691,0.226961172,18.29248581,0.468400756,42.92003895,0.626729372,0.112425164,0.138900277,0.121945187
2021,12,Telangana,43.21022304,16.67847253,5.394285714,37891833.33,1.59E+11,139.5,-0.89931685,-0.178363045,-0.427773707,0.760441995,0.88051164,91.53189023,0.771500905,81.49419115,0.626729372,0.112425164,0.138900277,0.121945187
2022,1,Telangana,829.6962436,17.39276231,5.985714286,37907000,1.59E+11,139.5,-0.590402459,-0.074571302,-0.326716559,0.760441995,0.865803964,89.88369092,0.74048855,77.54739233,0.626729372,0.112425164,0.138900277,0.121945187
2022,3,Telangana,53.14158287,14.38655829,7.48,37937500,1.59E+11,139.5,-0.89541603,-0.511395631,-0.071388597,0.760441995,0.88211005,91.71101424,0.772303919,81.59638701,0.626729372,0.112425164,0.138900277,0.121945187
2022,4,Telangana,182.0668504,14.04114746,8.227142857,37952750,1.54E+11,135,-0.844777024,-0.561586453,0.056275384,-1.315024691,0.252427146,21.14630182,0.515612594,48.92847099,0.626729372,0.112425164,0.138900277,0.121945187
2022,5,Telangana,1061.485162,18.1286118,8.974285714,37968000,1.59E+11,139.5,-0.499360875,0.03235323,0.183939365,0.760441995,0.848310228,87.92327485,0.70493347,73.02246198,0.626729372,0.112425164,0.138900277,0.121945187
2022,6,Telangana,4402.536623,22.3334655,7.485238095,37983250,1.54E+11,135,0.812930572,0.643350482,-0.070493566,-1.315024691,0.169610147,11.86550712,0.345987108,27.34102099,0.626729372,0.112425164,0.138900277,0.121945187
2022,8,Telangana,6321.327955,27.15863318,4.507142857,38013750,1.59E+11,139.5,1.566589558,1.344484078,-0.579359428,0.760441995,0.764413486,78.52148001,0.531736919,50.98053907,0.626729372,0.112425164,0.138900277,0.121945187
2022,9,Telangana,6685.698172,25.72167763,4.178571429,38029000,1.54E+11,135,1.709706156,1.135683497,-0.635502288,-1.315024691,0.140768894,8.633444351,0.28576992,19.67745837,0.626729372,0.112425164,0.138900277,0.121945187
2022,10,Telangana,3358.148081,25.3170178,3.85,38044250,1.59E+11,139.5,0.402717749,1.076883344,-0.691645148,0.760441995,0.810100503,83.64134468,0.629549977,63.42875399,0.626729372,0.112425164,0.138900277,0.121945187
2022,11,Telangana,57.83041583,16.57339784,4.448571429,38059500,1.54E+11,135,-0.89357436,-0.193631198,-0.589367503,-1.315024691,0.257724778,21.73997508,0.529440567,50.68829298,0.626729372,0.112425164,0.138900277,0.121945187
2022,12,Telangana,196.4729844,14.61145892,6.316666667,38074750,1.59E+11,139.5,-0.839118612,-0.478715858,-0.270166867,0.760441995,0.883953106,91.91755422,0.776027018,82.07020852,0.626729372,0.112425164,0.138900277,0.121945187
2023,1,Telangana,16.14623254,13.84030316,6.315714286,38090000,1.59E+11,139.5,-0.909946989,-0.59077066,-0.2703296,0.760441995,0.889401302,92.52810033,0.786743415,83.43403478,0.626729372,0.112425164,0.138900277,0.121945187
2023,3,Telangana,1447.24942,16.58661758,8.291904762,38120333.33,1.60E+11,139.5,-0.347841169,-0.191710268,0.067341223,0.760441995,0.852961462,88.44451022,0.71202143,73.92451388,0.626729372,0.112425164,0.138900277,0.121945187
2023,4,Telangana,1367.859615,18.44821283,8.8205,38135500,1.54E+11,135,-0.379023736,0.078793693,0.157662065,-1.315024691,0.217164349,17.19461577,0.44558818,40.01678812,0.626729372,0.112425164,0.138900277,0.121945187
2023,5,Telangana,2016.33811,21.92574608,8.256190476,38150666.67,1.60E+11,139.5,-0.124315662,0.584105746,0.061238738,0.760441995,0.823489596,85.1417784,0.656140734,66.8128365,0.626729372,0.112425164,0.138900277,0.121945187
2023,6,Telangana,1952.003607,20.4506459,8.938095238,38165833.33,1.55E+11,135,-0.149584838,0.369762462,0.177755513,-1.315024691,0.201191688,15.40465731,0.413779368,35.96862785,0.626729372,0.112425164,0.138900277,0.121945187
2023,8,Telangana,1896.488942,22.34309749,7.4475,38196166.67,1.60E+11,139.5,-0.171389776,0.644750084,-0.076941859,0.760441995,0.826266163,85.45293138,0.662527319,67.62562757,0.626729372,0.112425164,0.138900277,0.121945187
2023,9,Telangana,5209.649179,25.47658085,7.126,38211333.33,1.55E+11,135,1.129946612,1.10006907,-0.131876426,-1.315024691,0.147953759,9.438608256,0.303286508,21.90671338,0.626729372,0.112425164,0.138900277,0.121945187
2023,10,Telangana,120.7968976,17.67764966,7.2365,38226500,1.60E+11,139.5,-0.868842512,-0.033175001,-0.112995338,0.760441995,0.868171375,90.14899224,0.747111397,78.39025142,0.626729372,0.112425164,0.138900277,0.121945187
2023,11,Telangana,554.0337969,15.5184622,7.420952381,38241666.67,1.55E+11,135,-0.698676598,-0.346921377,-0.081478039,-1.315024691,0.244807451,20.29240921,0.500804418,47.04390292,0.626729372,0.112425164,0.138900277,0.121945187
2023,12,Telangana,685.7269874,17.19680984,7.453809524,38256833.33,1.60E+11,139.5,-0.646950412,-0.103044687,-0.075863753,0.760441995,0.862662991,89.53170127,0.734136894,76.73904651,0.626729372,0.112425164,0.138900277,0.121945187
2024,1,Telangana,4.642139121,14.80032556,8.357142857,38272000,1.60E+11,139.5,-0.914465544,-0.451272096,0.078488428,0.760441995,0.87751626,91.1962163,0.763429291,80.46695417,0.626729372,0.112425164,0.138900277,0.121945187
2024,3,Telangana,240.7377673,13.85818613,7.842619048,38302333.33,1.60E+11,139.5,-0.82173238,-0.588172127,-0.009428036,0.760441995,0.880731789,91.55656098,0.768525211,81.11548831,0.626729372,0.112425164,0.138900277,0.121945187
2024,4,Telangana,359.1991213,14.27947225,6.693333333,38317500,1.55E+11,135,-0.775203368,-0.526956048,-0.205805995,-1.315024691,0.255247035,21.46230953,0.521282844,49.65009733,0.626729372,0.112425164,0.138900277,0.121945187
2024,8,Telangana,8021.774684,28.74980775,-7.427619048,38378166.67,1.61E+11,139.5,2.234487591,1.575693856,-2.618647099,0.760441995,0.783647847,80.67695722,0.569359763,55.76862425,0.626729372,0.112425164,0.138900277,0.121945187
2024,9,Telangana,7304.141998,27.53802041,-5.760952381,38393333.33,1.55E+11,135,1.952617273,1.39961193,-2.333864477,-1.315024691,0.164179468,11.25692414,0.334430675,25.87028728,0.626729372,0.112425164,0.138900277,0.121945187
2024,10,Telangana,2885.034143,27.28918627,-6.028095238,38408500,1.61E+11,139.5,0.216889012,1.363454435,-2.379511063,0.760441995,0.845595742,87.61907905,0.705407285,73.08276224,0.626729372,0.112425164,0.138900277,0.121945187
2024,11,Telangana,108.8850585,23.23985115,-6.327619048,38423666.67,1.56E+11,135,-0.873521221,0.775055217,-2.430690569,-1.315024691,0.270384819,23.15870844,0.562425547,54.88613868,0.626729372,0.112425164,0.138900277,0.121945187
2024,12,Telangana,507.6397192,19.19051603,-6.770952381,38438833.33,1.61E+11,139.5,-0.71689917,0.186655999,-2.506442746,0.760441995,0.911409052,94.99437429,0.836573316,89.77565545,0.626729372,0.112425164,0.138900277,0.121945187
2018,1,Tripura,73.91394537,28.4704777,2.9475,4057847,16982089695,139.5,-0.887257104,1.535105073,-0.845854937,0.760441995,0.839192805,86.90154105,0.699352387,72.3121834,0.626729372,0.112425164,0.138900277,0.121945187
2018,3,Tripura,82.25529636,28.4704777,4.86,4067151,17021026935,139.5,-0.883980805,1.535105073,-0.519066879,0.760441995,0.831678032,86.05940639,0.683929109,70.34933419,0.626729372,0.112425164,0.138900277,0.121945187
2018,4,Tripura,236.3561297,28.4704777,4.5745,4071803,16490802150,135,-0.823453391,1.535105073,-0.567850142,-1.315024691,0.204221999,15.74424581,0.432120831,38.302861,0.626729372,0.112425164,0.138900277,0.121945187
2018,5,Tripura,1700.431088,28.4704777,4.289,4076455,17059964175,139.5,-0.248396984,1.535105073,-0.616633405,0.760441995,0.814635939,84.14960327,0.645648233,65.4775045,0.626729372,0.112425164,0.138900277,0.121945187
2018,6,Tripura,3840.708859,28.4704777,4.0035,4081107,16528483350,135,0.592256997,1.535105073,-0.665416668,-1.315024691,0.163544657,11.18578478,0.341282217,26.74225129,0.626729372,0.112425164,0.138900277,0.121945187
2018,7,Tripura,5567.920974,28.4704777,3.718,4085759,17098901415,139.5,1.270667884,1.535105073,-0.714199931,0.760441995,0.770827298,79.24023679,0.547846547,53.0307368,0.626729372,0.112425164,0.138900277,0.121945187
2018,8,Tripura,5379.673553,27.97340735,3.4325,4090411,17118370035,139.5,1.196728442,1.462876968,-0.762983194,0.760441995,0.776300645,79.85360131,0.558924261,54.44054614,0.626729372,0.112425164,0.138900277,0.121945187
2018,9,Tripura,4228.831331,25.49227119,3.756666667,4095063,16585005150,135,0.744702958,1.102348995,-0.707592974,-1.315024691,0.172622476,12.20308041,0.355902864,28.60295337,0.626729372,0.112425164,0.138900277,0.121945187
2018,10,Tripura,2475.984225,22.80005828,4.080833333,4099715,17157307275,139.5,0.056223211,0.711149965,-0.652202754,0.760441995,0.830469469,85.92397008,0.670436541,68.63219762,0.626729372,0.112425164,0.138900277,0.121945187
2018,11,Tripura,910.7304625,18.04070539,4.405,4104367,16622686350,135,-0.558574002,0.019579759,-0.596812535,-1.315024691,0.241467875,19.91816329,0.495921003,46.42241341,0.626729372,0.112425164,0.138900277,0.121945187
2018,12,Tripura,243.4833519,15.45522492,4.85875,4109019,17196244515,139.5,-0.820653975,-0.356110235,-0.519280466,0.760441995,0.885437371,92.0838868,0.779876005,82.56005125,0.626729372,0.112425164,0.138900277,0.121945187
2019,1,Tripura,0.699156879,13.67156276,5.3125,4113671,17215713135,139.5,-0.916014261,-0.615289924,-0.441748397,0.760441995,0.894196767,93.06549873,0.796425887,84.66627815,0.626729372,0.112425164,0.138900277,0.121945187
2019,3,Tripura,306.4332992,17.74742014,5.1275,4123024.833,17254858912,139.4999999,-0.795928621,-0.023036819,-0.473359268,0.760441937,0.873841283,90.78438412,0.758426506,79.83027297,0.626729372,0.112425164,0.138900277,0.121945187
2019,4,Tripura,1527.252028,21.29975695,4.949,4127701.75,16717192080,134.9999999,-0.316417906,0.493144761,-0.503859487,-1.315024719,0.218081359,17.2973795,0.450191308,40.6026069,0.626729372,0.112425164,0.138900277,0.121945187
2019,5,Tripura,2617.88286,22.91626984,4.7705,4132378.667,17294004720,139.5,0.11195787,0.728036389,-0.534359706,0.760441995,0.825609687,85.37936409,0.660304758,67.34277249,0.626729372,0.112425164,0.138900277,0.121945187
2019,6,Tripura,2330.28644,25.82974722,4.592,4137055.583,16755075120,135.0000001,-0.001003671,1.151386832,-0.564859924,-1.315024663,0.190532446,14.21014132,0.396903405,33.82090232,0.626729372,0.112425164,0.138900277,0.121945187
2019,7,Tripura,4893.995559,27.50369569,4.4135,4141732.5,17333150528,139.5000001,1.005964821,1.394624288,-0.595360143,0.760442052,0.780285651,80.3001765,0.567594418,55.54395696,0.626729372,0.112425164,0.138900277,0.121945187
2019,8,Tripura,2097.434564,27.00850085,4.235,4146409.417,17352723401,139.4999999,-0.092462761,1.322668708,-0.625860362,0.760441966,0.816374664,84.3444515,0.646827704,65.62761031,0.626729372,0.112425164,0.138900277,0.121945187
2019,9,Tripura,2114.178272,27.2784873,4.1675,4151086.333,16811899650,135,-0.085886201,1.361899795,-0.637394058,-1.315024691,0.188553026,13.98831983,0.394842647,33.55863911,0.626729372,0.112425164,0.138900277,0.121945187
2019,10,Tripura,1383.765613,25.59471224,4.1,4155763.25,17391869209,139.5000001,-0.37277621,1.11723446,-0.648927754,0.760442023,0.831438216,86.03253164,0.67767041,69.55281854,0.626729372,0.112425164,0.138900277,0.121945187
2019,11,Tripura,441.3875339,22.50465619,4.0325,4160440.167,16849782660,134.9999999,-0.74292157,0.668225794,-0.66046145,-1.315024747,0.22940264,18.56608621,0.476934075,44.00603491,0.626729372,0.112425164,0.138900277,0.121945187
2019,12,Tripura,46.43805913,16.56221961,4.55,4165117.083,17431014986,139.4999999,-0.898049027,-0.195255479,-0.572036446,0.760441966,0.884244122,91.95016667,0.779021776,82.45133748,0.626729372,0.112425164,0.138900277,0.121945187
2020,1,Tripura,527.2136514,17.41500254,5.0675,4169794,17450587890,139.5,-0.70921096,-0.071339628,-0.483611442,0.760441995,0.872868611,90.67538275,0.755620475,79.47316228,0.626729372,0.112425164,0.138900277,0.121945187
2020,3,Tripura,97.42857324,11.9534359,5.125357143,4153328.333,17381679075,139.5,-0.878021076,-0.864946836,-0.473725417,0.760441995,0.901120658,93.84141689,0.808581578,86.21327665,0.626729372,0.112425164,0.138900277,0.121945187
