year,month,state,rainfall,soil_moisture,groundwater_level,population,population_consumption_per_month
2021,3,Mizoram,473.372747381,13.593182260080646,,1217833.3333333333,5096632500.0
2021,4,Mizoram,510.524915394,16.60915136125,,1218750.0,4935937500.0
2021,5,Mizoram,2735.830668005,20.703768325,,1219666.6666666667,5104305000.0
2021,6,Mizoram,4695.717773538,21.814860469583333,,1220583.3333333333,4943362500.0
2021,7,Mizoram,5665.8565905,22.278896987903224,,1221500.0,5111977500.0
2021,8,Mizoram,5403.232056814,22.704833432916665,,1222416.6666666667,5115813750.0
2021,9,Mizoram,5170.443353527,23.381675716810346,,1223333.3333333333,4954500000.0
2021,10,Mizoram,2042.218987156,21.38607023392857,,1224250.0,5123486250.0
2021,11,Mizoram,373.144740089,,,1225166.6666666667,4961925000.0
2021,12,Mizoram,1360.360735429,19.0836427125,,1226083.3333333333,5131158750.0
2022,1,Mizoram,270.437843691,17.105207387083333,,1227000.0,5134995000.0
2022,2,Mizoram,623.839253076,17.081277240178572,,1227916.6666666667,4641525000.0
2022,3,Mizoram,206.760060926,14.19899019798387,,1228833.3333333333,5142667500.0
2022,4,Mizoram,920.118786466,17.174549642916666,,1229750.0,4980487500.0
2022,5,Mizoram,4388.625501637,22.125514762916666,,1230666.6666666667,5150340000.0
2022,6,Mizoram,4811.164904858,22.84729947952208,,1231583.3333333333,4987912500.0
2022,7,Mizoram,5272.692178483,22.75273987729919,,1232500.0,5158012500.0
2022,8,Mizoram,4535.4446567671,23.468434761372176,,1233416.6666666667,5161848750.0
2022,9,Mizoram,3371.496128422,22.553495786505835,,1234333.3333333333,4999050000.0
2022,10,Mizoram,2833.6341100497,22.11391973644113,,1235250.0,5169521250.0
2022,11,Mizoram,14.4267012996,16.604301308616378,,1236166.6666666667,5006475000.0
2022,12,Mizoram,70.4737761049,10.80277422175121,,1237083.3333333333,5177193750.0
2023,1,Mizoram,0.4823989225,10.999388593195834,,1238000.0,5181030000.0
2023,2,Mizoram,4.7530253614,12.022681735911576,,1239000.0,4683420000.0
2023,3,Mizoram,835.3412934943,14.781648570715834,,1240000.0,5189400000.0
2023,4,Mizoram,1540.9803095222,19.755724158455,,1241000.0,5026050000.0
2023,5,Mizoram,2033.8259432327,20.36748877962823,,1242000.0,5197770000.0
2023,6,Mizoram,4207.3329408456,22.563970625859582,,1243000.0,5034150000.0
2023,7,Mizoram,3717.2283887418,22.055579783534274,,1244000.0,5206140000.0
2023,8,Mizoram,4473.839961072,22.49269229653871,,1245000.0,5210325000.0
2023,9,Mizoram,4096.8281946766,22.71044587685917,,1246000.0,5046300000.0
2023,10,Mizoram,1451.2639742675,20.581516521419022,,1247000.0,5218695000.0
2023,11,Mizoram,1821.2162590392,19.26305384558208,,1248000.0,5054400000.0
2023,12,Mizoram,623.9972266905,18.408552578632666,,1249000.0,5227065000.0
2024,1,Mizoram,2.894267837,15.278277616264225,,1250000.0,5231250000.0
2024,2,Mizoram,204.8342814906,14.207474035154313,,1251083.3333333333,4729095000.0
2024,3,Mizoram,264.7230346844,13.194105441986697,,1252166.6666666667,5240317500.0
2024,4,Mizoram,396.8420319447,12.759819723630834,,1253250.0,5075662500.0
2024,5,Mizoram,1719.4838767962,14.550701819866534,,1254333.3333333333,5249385000.0
2024,6,Mizoram,2634.1294241614,21.598759099372916,,1255416.6666666667,5084437500.0
2024,7,Mizoram,3250.4440976015,23.70677132137232,,1256500.0,5258452500.0
2024,8,Mizoram,3128.505066855,27.507154336999193,,1257583.3333333333,5262986250.0
2024,9,Mizoram,2227.0933868186,26.147529097217916,,1258666.6666666667,5097600000.0
2024,10,Mizoram,1189.1015370332,27.413907402055205,,1259750.0,5272053750.0
2024,11,Mizoram,156.8072879411,,,1260833.3333333333,5106375000.0
2024,12,Mizoram,94.8401209892,,,1261916.6666666667,5281121250.0
2025,1,Mizoram,0.1048436252,,,,
2025,2,Mizoram,11.920143324,,,,
2025,3,Mizoram,57.1643775016,,,,
2025,4,Mizoram,986.1628524484,,,,
2025,5,Mizoram,3846.8323911624,,,,
2025,6,Mizoram,6298.4070758368,,,,
2018,1,Nagaland,179.034158698,,2.92,2189297.0,9162207945.0
2018,2,Nagaland,107.533254296,,2.92,2191747.75,8284806488.0
2018,3,Nagaland,246.188299155,,2.92,2194198.5,9182720738.0
2018,4,Nagaland,830.327738169,,2.92,2196649.25,8896429470.0
2018,5,Nagaland,1258.604665796,,2.92,2199100.0,9203233500.0
2018,6,Nagaland,2387.354125332,,2.92,2201550.75,8916280530.0
2018,7,Nagaland,6605.866646507,28.76274483977273,2.92,2204001.5,9223746262.0
2018,8,Nagaland,10193.665813614,28.39973692052786,2.92,2206452.25,9234002674.0
2018,9,Nagaland,4987.630685516,26.490947503939395,2.92,2208903.0,8946057150.0
2018,10,Nagaland,2752.771528439,22.51678245190616,2.92,2211353.75,9254515436.0
2018,11,Nagaland,699.044997797,19.706699958484847,2.92,2213804.5,8965908240.0
2018,12,Nagaland,621.8149459269999,19.19130209882698,2.965,2216255.25,9275028229.0
2019,1,Nagaland,38.937866361,18.215597173504275,3.01,2218706.0,9285284610.0
2019,2,Nagaland,205.440177094,17.262263300531917,3.99,2221288.4166666665,8396470208.0
2019,3,Nagaland,723.249395078,19.55142426868932,4.97,2223870.8333333335,9306899422.0
2019,4,Nagaland,1273.548404431,21.56388785384615,4.382,2226453.25,9017135670.0
2019,5,Nagaland,1768.063659263,22.27842871642512,3.794,2229035.6666666665,9328514265.0
2019,6,Nagaland,1483.991012559,23.328725741791047,3.206,2231618.0833333335,9038053230.0
2019,7,Nagaland,2471.658709439,26.11338099922179,2.618,2234200.5,9350129108.0
2019,8,Nagaland,2217.283332057,26.152326552606635,2.03,2236782.9166666665,9360936514.0
2019,9,Nagaland,3165.820098615,27.707336660256413,2.74,2239365.3333333335,9069429600.0
2019,10,Nagaland,2150.297651184,26.623752197398844,3.45,2241947.75,9382551326.0
2019,11,Nagaland,259.513136165,21.69228451437309,4.16,2244530.1666666665,9090347160.0
2019,12,Nagaland,75.477632621,18.87482621130952,3.98,2247112.5833333335,9404166169.0
2020,1,Nagaland,906.543230384,19.646882305571847,3.8,2249695.0,9414973575.0
2020,2,Nagaland,403.058313097,17.968181906896554,3.949,2244887.0833333335,8485673168.0
2020,3,Nagaland,761.2063142986,18.891839787683285,4.098,2240079.1666666665,9374731328.0
2020,4,Nagaland,4070.439083771,21.040884906363637,4.247,2235271.25,9052848570.0
2020,5,Nagaland,3589.0377348168,20.90979123489736,4.396,2230463.3333333335,9334489050.0
2020,6,Nagaland,5466.688537952,23.446210468181818,4.545,2225655.4166666665,9013904430.0
2020,7,Nagaland,5168.986372108,23.983193275073315,4.694,2220847.5,9294246772.0
2020,8,Nagaland,2487.789447485,24.860557903225807,4.843,2216039.5833333335,9274125664.0
2020,9,Nagaland,1757.428572558,24.706671074242426,4.992,2211231.6666666665,8955488250.0
2020,10,Nagaland,2190.3751793728,22.176499895307916,5.141,2206423.75,9233883386.0
2020,11,Nagaland,1039.943042604,19.25078125,5.29,2201615.8333333335,8916544140.0
2020,12,Nagaland,284.48133652,14.669422417595309,4.4399999999999995,2196807.9166666665,9193641139.0
2021,1,Nagaland,578.698728966,13.599174810263928,3.59,2192000.0,9173520000.0
2021,2,Nagaland,16.398910466,12.250739975324676,3.551428571428571,2193750.0,8292375000.0
2021,3,Nagaland,1339.359509095,16.29542088504399,3.512857142857143,2195500.0,9188167500.0
2021,4,Nagaland,1281.9256595,18.829912571212123,3.474285714285714,2197250.0,8898862500.0
2021,5,Nagaland,3286.4561119411,20.067233618768327,3.4357142857142855,2199000.0,9202815000.0
2021,6,Nagaland,5268.4608743830995,20.91653460212121,3.397142857142857,2200750.0,8913037500.0
2021,7,Nagaland,6240.5245592997,21.64801497536657,3.3585714285714285,2202500.0,9217462500.0
2021,8,Nagaland,5345.389509563,21.83983993,3.32,2204250.0,9224786250.0
2021,9,Nagaland,4407.5746997513,21.82926794984326,3.82,2206000.0,8934300000.0
2021,10,Nagaland,1903.6815424154,20.309525716883115,4.32,2207750.0,9239433750.0
2021,11,Nagaland,67.058398751,,4.82,2209500.0,8948475000.0
2021,12,Nagaland,373.174779991,14.812041565395894,4.4,2211250.0,9254081250.0
2022,1,Nagaland,1055.322142974,17.33967942413793,3.98,2213000.0,9261405000.0
2022,2,Nagaland,1328.549297993,19.1229065436747,6.640000000000001,2214666.6666666665,8371440000.0
2022,3,Nagaland,428.0949534412,16.251654037965263,9.3,2216333.3333333335,9275355000.0
2022,4,Nagaland,3533.8332811461,20.23278700906149,8.7325,2218000.0,8982900000.0
2022,5,Nagaland,3788.2265773742,21.77285140552147,8.165000000000001,2219666.6666666665,9289305000.0
2022,6,Nagaland,5741.852225388,23.20088942732266,7.5975,2221333.3333333335,8996400000.0
2022,7,Nagaland,5935.1868826141,22.506566737776986,7.03,2223000.0,9303255000.0
2022,8,Nagaland,4853.6252029443,22.097712202331085,6.4625,2224666.6666666665,9310230000.0
2022,9,Nagaland,4204.8326429833,21.42879195197636,5.895,2226333.3333333335,9016650000.0
2022,10,Nagaland,2210.9211292557,20.868397316768036,5.3275,2228000.0,9324180000.0
2022,11,Nagaland,7.4544349901,15.964003523097354,4.76,2229666.6666666665,9030150000.0
2022,12,Nagaland,227.1304724243,12.49188804413474,2.67,2231333.3333333335,9338130000.0
2023,1,Nagaland,7.1266462196,12.60574403034303,0.58,2233000.0,9345105000.0
2023,2,Nagaland,193.7482727531,12.205554515868688,2.37,2234833.3333333335,8447670000.0
2023,3,Nagaland,1399.9534064931,15.413814357486668,4.16,2236666.6666666665,9360450000.0
2023,4,Nagaland,1661.0923157517,19.00180786321576,9.64,2238500.0,9065925000.0
2023,5,Nagaland,2678.4831646165,19.71680891009824,9.86,2240333.3333333335,9375795000.0
2023,6,Nagaland,6036.8971172108,21.280308246351517,9.87,2242166.6666666665,9080775000.0
2023,7,Nagaland,6854.7401124044,22.350618566504984,9.71,2244000.0,9391140000.0
2023,8,Nagaland,7178.6674090537,23.180097882880645,8.87,2245833.3333333335,9398812500.0
2023,9,Nagaland,4462.6244412259,21.18604063306606,8.98,2247666.6666666665,9103050000.0
2023,10,Nagaland,1481.1424146829,18.173410480314622,8.71,2249500.0,9414157500.0
2023,11,Nagaland,911.0537733711,16.800050870948184,8.93,2251333.3333333335,9117900000.0
2023,12,Nagaland,709.8663364548,17.95346786370968,8.97,2253166.6666666665,9429502500.0
2024,1,Nagaland,14.134651377,15.715153964966458,9.07,2255000.0,9437175000.0
2024,2,Nagaland,353.8464211117,15.805201957260188,9.3,2256583.3333333335,8529885000.0
2024,3,Nagaland,106.7794956656,8.749368387582113,3.296666666666667,2258166.6666666665,9450427500.0
2024,4,Nagaland,63.3340508611,1.2145333260654545,-2.706666666666667,2259750.0,9151987500.0
2024,5,Nagaland,229.7065974208,1.451785989038123,-8.71,2261333.3333333335,9463680000.0
2024,6,Nagaland,2630.9284653578,16.790393077827275,-9.54,2262916.6666666665,9164812500.0
2024,7,Nagaland,4380.8981026458,23.06489045490033,-9.11,2264500.0,9476932500.0
2024,8,Nagaland,5192.4672361593,26.52588378817977,-8.78,2266083.3333333335,9483558750.0
2024,9,Nagaland,3395.0981441238,24.802719654219697,-8.23,2267666.6666666665,9184050000.0
2024,10,Nagaland,2107.3860626581,26.894169769607576,-8.31,2269250.0,9496811250.0
2024,11,Nagaland,141.7694692752,,-8.38,2270833.3333333335,9196875000.0
2024,12,Nagaland,29.7421705205,,-8.49,2272416.6666666665,9510063750.0
2025,1,Nagaland,176.3645112992,,,,
2025,2,Nagaland,502.2547156091,,,,
2025,3,Nagaland,460.5323211094,,,,
2025,4,Nagaland,1437.9906132929,,,,
2025,5,Nagaland,3456.5818207351,,,,
2025,6,Nagaland,3995.1211758347,,,,
2018,1,Odisha,0.231672529,,3.673333333333334,45429399.0,190122034815.0
2018,2,Odisha,0.1853382959999999,,4.086666666666667,45467571.833333336,171867421544.0
2018,3,Odisha,7.826506202,,4.500000000000001,45505744.666666664,190441541430.0
2018,4,Odisha,14.464342169,,4.913333333333334,45543917.5,184452865860.0
2018,5,Odisha,1167.909514987,,5.495416666666667,45582090.333333336,190761048045.0
2018,6,Odisha,1707.792682754,,6.0775,45620263.166666664,184762065840.0
2018,7,Odisha,5180.208047259,28.71817835,5.1312500000000005,45658436.0,191080554660.0
2018,8,Odisha,20817.530679703,31.1115148144086,1.648095238095238,45696608.833333336,191240307952.0
2018,9,Odisha,14971.042553954,29.658653078777775,2.5885714285714285,45734781.666666664,185225865750.0
2018,10,Odisha,9425.866533681,21.673077045913978,2.4828571428571427,45772954.5,191559814598.0
2018,11,Odisha,2120.352537762,11.710093364444443,3.2678571428571432,45811127.333333336,185535065700.0
2018,12,Odisha,917.968732524,12.616662571075269,4.052857142857143,45849300.166666664,191879321182.0
2019,1,Odisha,26.483836701,13.04434408935484,3.718095238095238,45887473.0,192039074505.0
2019,2,Odisha,589.987522697,11.907398595595238,4.05,45926544.75,173602339148.0
2019,3,Odisha,733.385808685,12.642347614731182,4.371052631578948,45965616.5,192366105068.0
2019,4,Odisha,1040.795227034,13.637114443,4.692105263157895,46004688.25,186318987420.0
2019,5,Odisha,2219.484281326,18.862193855268817,4.445,46043760.0,192693135600.0
2019,6,Odisha,3627.091801465,25.493168106888888,0.68,46082831.75,186635468580.0
2019,7,Odisha,6997.057336375,29.3364016672043,1.122857142857143,46121903.5,193020166132.0
2019,8,Odisha,11223.598984375,31.054029072580647,1.5657142857142858,46160975.25,193183681429.0
2019,9,Odisha,9252.738653036,31.560120051888887,1.909047619047619,46200047.0,187110190350.0
2019,10,Odisha,5268.265912638,30.481905721075268,2.2523809523809524,46239118.75,193510711961.0
2019,11,Odisha,571.88988761,21.48657884977778,2.5957142857142856,46278190.5,187426671540.0
2019,12,Odisha,57.777761656,13.27689366860215,2.9657142857142853,46317262.25,193837742524.0
2020,1,Odisha,417.369980731,14.482371985698924,3.3357142857142854,46356334.0,194001257790.0
2020,2,Odisha,1411.994619049,17.133166200574713,3.118548752834467,46162722.833333336,174495092296.0
2020,3,Odisha,1862.185398832,20.85908314311828,2.9013832199546483,45969111.666666664,192380732325.0
2020,4,Odisha,4372.80976325,23.50013465111111,2.6842176870748298,45775500.5,185390777040.0
2020,5,Odisha,4288.797389398,24.780968915376345,2.4670521541950112,45581889.333333336,190760206860.0
2020,6,Odisha,9182.499390088,30.685700674444444,2.2498866213151927,45388278.166666664,183822526560.0
2020,7,Odisha,7749.150549288,31.009861031075268,2.032721088435374,45194667.0,189139681395.0
2020,8,Odisha,7949.503135162,31.64673117956989,1.8155555555555556,45001055.833333336,188329418678.0
2020,9,Odisha,4778.4831635,29.267951715666666,2.073862433862434,44807444.666666664,181470150900.0
2020,10,Odisha,3501.273323238,25.68730255935484,2.332169312169312,44613833.5,186708893182.0
2020,11,Odisha,252.458031041,16.548221909777777,2.5904761904761906,44420222.333333336,179901900450.0
2020,12,Odisha,741.993927623,13.57561362795699,3.123571428571429,44226611.166666664,185088367748.0
2021,1,Odisha,279.07124287,12.274162212688172,3.656666666666667,44033000.0,184278105000.0
2021,2,Odisha,46.12472641,11.58661713654762,3.4981632653061228,44043750.0,166485375000.0
2021,3,Odisha,169.290041711,11.391357309354838,3.339659863945579,44054500.0,184368082500.0
2021,4,Odisha,1006.551132534,16.232661687555556,3.1811564625850344,44065250.0,178464262500.0
2021,5,Odisha,6983.732123658,22.27770198623656,3.02265306122449,44076000.0,184458060000.0
2021,6,Odisha,5784.749298945,25.394801222111113,2.864149659863946,44086750.0,178551337500.0
2021,7,Odisha,8601.813778378,26.098004573870966,2.7056462585034016,44097500.0,184548037500.0
2021,8,Odisha,5867.134521405,25.637360508666667,2.547142857142857,44108250.0,184593026250.0
2021,9,Odisha,12130.328629376,27.735175209770116,2.634920634920635,44119000.0,178681950000.0
2021,10,Odisha,2346.403419983,23.748628419761904,2.722698412698413,44129750.0,184683003750.0
2021,11,Odisha,1706.351361645,,2.810476190476191,44140500.0,178769025000.0
2021,12,Odisha,2506.4581696180003,21.468822512580644,3.05,44151250.0,184772981250.0
2022,1,Odisha,1111.781988424,21.238724066666663,3.2895238095238093,44162000.0,184817970000.0
2022,2,Odisha,265.241347102,18.500326464166665,3.7288888888888887,44338166.666666664,167598270000.0
2022,3,Odisha,37.5068024019,14.971548201075269,4.1682539682539685,44514333.333333336,186292485000.0
2022,4,Odisha,437.5344783861,14.746963159333331,4.607619047619048,44690500.0,180996525000.0
2022,5,Odisha,2198.0960744597,20.189029779333335,3.892738095238095,44866666.666666664,187767000000.0
2022,6,Odisha,3540.822458579,22.38349045802389,3.177857142857143,45042833.333333336,182423475000.0
2022,7,Odisha,10211.1922776298,26.94180627305,2.4629761904761907,45219000.0,189241515000.0
2022,8,Odisha,12811.8051684244,28.69494646488742,1.748095238095238,45395166.666666664,189978772500.0
2022,9,Odisha,5449.774742633,25.858642547259,2.0663492063492064,45571333.333333336,184563900000.0
2022,10,Odisha,3653.8584574242,24.48310061559753,2.3846031746031744,45747500.0,191453287500.0
2022,11,Odisha,41.000390774,15.5164001131246,2.702857142857143,45923666.666666664,185990850000.0
2022,12,Odisha,46.1681897914,13.356418373118816,4.01,46099833.333333336,192927802500.0
2023,1,Odisha,3.7699059605,12.44528146018,3.904117647058824,46276000.0,193665060000.0
2023,2,Odisha,8.5820285143,12.014829212777208,9.565,46300166.666666664,175014630000.0
2023,3,Odisha,1701.4176614846,15.56869116769489,7.64775,46324333.333333336,193867335000.0
2023,4,Odisha,1633.1689691547,20.47708543644567,5.7305,46348500.0,187711425000.0
2023,5,Odisha,1552.9317063593,20.449537649881936,8.067272727272726,46372666.666666664,194069610000.0
2023,6,Odisha,4702.7255655501,22.182417573199388,8.38,46396833.333333336,187907175000.0
2023,7,Odisha,8845.0353930547,26.61171509288926,7.053333333333334,46421000.0,194271885000.0
2023,8,Odisha,8399.1680668839,26.067019186765105,3.1404761904761904,46445166.666666664,194373022500.0
2023,9,Odisha,8247.5647922661,27.498040645422662,5.303333333333333,46469333.333333336,188200800000.0
2023,10,Odisha,1321.969293813,19.987491057205485,5.444444444444445,46493500.0,194575297500.0
2023,11,Odisha,263.1571956839,14.94357237290538,4.386666666666667,46517666.666666664,188396550000.0
2023,12,Odisha,849.0484335042,17.827843736175485,7.057,46541833.333333336,194777572500.0
2024,1,Odisha,183.7755210969,15.67938732104022,6.62,46566000.0,194878710000.0
2024,2,Odisha,265.5633413168,15.196821182104944,10.2825,46590250.0,176111145000.0
2024,3,Odisha,1257.0796025951,17.29864773663085,7.29325,46614500.0,195081682500.0
2024,4,Odisha,557.5478859267,17.391835060790314,4.304,46638750.0,188886937500.0
2024,5,Odisha,1529.2296612348,19.34889704354904,2.535555555555556,46663000.0,195284655000.0
2024,6,Odisha,5035.1635405802,22.84789855274578,0.6570588235294123,46687250.0,189083362500.0
2024,7,Odisha,6986.2310881791,25.52799513775472,-0.181875,46711500.0,195487627500.0
2024,8,Odisha,8876.0049340513,29.279123704347487,1.5178947368421047,46735750.0,195589113750.0
2024,9,Odisha,6716.3110407234,28.726624229323132,2.292777777777778,46760000.0,189378000000.0
2024,10,Odisha,2226.0554691915,25.254908423824375,-7.9929411764705875,46784250.0,195792086250.0
